feature_id,name_zh,dimension,platform_a,platform_b,result,verification,scope,rationale,confidence,confidence_rationale,device_requirement,device_state
ai.system.suggestions,系统智能建议,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ai.system.suggestions,系统智能建议,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app,应用模型,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background,后台执行,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.deferred_work,延迟与条件任务,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
app.background.foreground_task,前台长时任务,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
